pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1604980231.76881,0,1.00047,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980231.78183,0,1.00025,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,14,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980232.36742,0,1.00063,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980232.65776,0,1.00029,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980232.77052,0,1.00171,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980232.78226,0,1.00043,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980233.36782,0,1.00040,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980233.65820,0,1.00044,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980233.77103,0,1.00051,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980233.78258,0,1.00032,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980234.36905,0,1.00123,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980234.65864,0,1.00044,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980234.77133,0,1.00030,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980234.78355,0,1.00097,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980235.36929,0,1.00024,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980235.65901,0,1.00037,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980235.77152,0,1.00019,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980235.78418,0,1.00063,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980236.37130,0,1.00201,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980236.65917,0,1.00016,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980236.77192,0,1.00040,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980236.78510,0,1.00092,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980237.37166,0,1.00036,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980237.65959,0,1.00042,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980237.77243,0,1.00051,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980237.78549,0,1.00039,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980238.37211,0,1.00045,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980238.66075,0,1.00116,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980238.77288,0,1.00045,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980238.78657,0,1.00108,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980239.37314,0,1.00103,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980239.66101,0,1.00026,23,255,1,147,1111,2000,PIOC,111,1604980211,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980239.77324,0,1.00036,99,255,4,142,1231,2000,BFP,231,1604980214,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980239.78669,0,1.00012,11,255,3,152,1131,2000,PIOC,131,1604980216,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1604980240.37334,0,1.00020,32,255,2,147,1121,2000,PIOC,121,1604980213,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
