pkt arrive time in UTC,Lable,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605056983.25270,111,1.00039,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,99,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056983.46112,111,1.00042,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,145,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056983.50804,111,1.00027,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,146,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056983.89838,111,1.00073,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,102,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056984.25316,111,1.00046,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,100,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056984.46154,111,1.00042,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,146,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056984.50842,111,1.00038,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,147,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056984.89880,111,1.00042,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,103,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056985.25403,111,1.00087,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,101,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056985.46201,111,1.00047,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,147,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056985.50883,111,1.00041,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,148,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056985.89914,111,1.00034,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,104,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056986.25436,111,1.00033,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,102,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056986.46228,111,1.00027,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,148,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056986.50963,111,1.00080,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,149,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056986.89960,111,1.00046,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,105,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056987.25479,111,1.00043,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,103,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056987.46256,111,1.00028,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,149,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056987.50993,111,1.00030,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,150,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056987.90006,111,1.00046,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,106,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056988.25517,111,1.00038,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,104,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056988.46290,111,1.00034,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,150,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056988.51056,111,1.00063,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,151,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056988.90022,111,1.00016,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,107,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056989.25568,111,1.00051,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,105,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056989.46310,111,1.00020,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,151,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056989.51101,111,1.00045,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,152,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056989.90124,111,1.00102,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,108,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056990.25589,111,1.00021,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,106,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056990.46346,111,1.00036,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,152,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056990.51132,111,1.00031,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,153,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056990.90148,111,1.00024,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,109,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056991.25607,111,1.00018,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,107,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056991.46443,111,1.00097,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,153,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056991.51227,111,1.00095,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,154,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056991.90169,111,1.00021,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,110,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056992.25635,111,1.00028,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,108,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056992.46534,111,1.00091,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,154,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056992.51323,111,1.00096,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,155,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056992.90270,111,1.00101,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,111,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056993.25693,111,1.00058,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,109,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056993.46580,111,1.00046,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,155,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056993.51361,111,1.00038,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,156,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056993.90315,111,1.00045,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,112,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056994.25740,111,1.00047,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,110,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056994.46732,111,1.00152,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,156,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056994.51419,111,1.00058,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,157,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056994.90362,111,1.00047,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,113,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056995.25790,111,1.00050,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,111,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056995.46771,111,1.00039,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,157,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056995.51458,111,1.00039,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,158,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056995.90400,111,1.00038,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,114,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056996.25818,111,1.00028,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,112,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056996.46811,111,1.00040,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,158,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056996.51503,111,1.00045,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,159,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056996.90439,111,1.00039,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,115,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056997.25871,111,1.00053,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,113,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056997.46890,111,1.00079,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,159,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056997.51535,111,1.00032,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,160,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056997.90479,111,1.00040,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,116,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056998.25932,111,1.00061,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,114,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056998.46998,111,1.00108,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,160,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056998.51685,111,1.00150,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,161,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056998.90520,111,1.00041,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,117,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056999.25944,111,1.00012,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,115,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056999.47030,111,1.00032,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,161,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056999.51617,111,0.99932,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,162,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605056999.90569,111,1.00049,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,118,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057000.25989,111,1.00045,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,116,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057000.47079,111,1.00049,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,162,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057000.51662,111,1.00045,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,163,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057000.90626,111,1.00057,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,119,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057001.26038,111,1.00049,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,117,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057001.47115,111,1.00036,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,163,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057001.51686,111,1.00024,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,164,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057001.90703,111,1.00077,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,120,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057002.26114,111,1.00076,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,118,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057002.47216,111,1.00101,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,164,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057002.51763,111,1.00077,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,165,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057002.90742,111,1.00039,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,121,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057003.26170,111,1.00056,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,119,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057003.47264,111,1.00048,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,165,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057003.51792,111,1.00029,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,166,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057003.90779,111,1.00037,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,122,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057004.26204,111,1.00034,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,120,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057004.47488,111,1.00224,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,166,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057004.51883,111,1.00091,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,167,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057004.90918,111,1.00139,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,123,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057005.26226,111,1.00022,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,121,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057005.47528,111,1.00040,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,167,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057005.51938,111,1.00055,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,168,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057005.90968,111,1.00050,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,124,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057006.26244,111,1.00018,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,122,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057006.47566,111,1.00038,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,168,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057006.52064,111,1.00126,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,169,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057006.90980,111,1.00012,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,125,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057007.26322,111,1.00078,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,123,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057007.47598,111,1.00032,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,169,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057007.52089,111,1.00025,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,170,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057007.91033,111,1.00053,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,126,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057008.26415,111,1.00093,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,124,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057008.47662,111,1.00064,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,170,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057008.52203,111,1.00114,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,171,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057008.91124,111,1.00091,11,255,3,152,1131,2000,PIOC,131,1605056888,0,1,2,127,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057009.26452,111,1.00037,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,125,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057009.47738,111,1.00076,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,171,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057009.52328,111,1.00125,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,172,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057009.91170,111,1.00046,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,128,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057010.26453,111,1.00001,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,126,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057010.47783,111,1.00045,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,172,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057010.52358,111,1.00030,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,173,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057010.91211,111,1.00041,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,129,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057011.26493,111,1.00040,99,255,4,142,1231,2000,BFP,231,1605056890,0,1,2,127,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057011.47818,111,1.00035,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,173,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057011.52493,111,1.00135,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,174,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057011.91308,111,1.00097,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,130,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057012.26517,111,1.00024,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,128,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057012.47968,111,1.00150,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,174,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057012.52460,111,0.99967,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,175,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057012.91385,111,1.00077,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,131,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057013.26571,111,1.00054,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,129,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057013.47984,111,1.00016,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,175,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057013.52489,111,1.00029,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,176,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057013.91533,111,1.00148,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,132,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057014.26611,111,1.00040,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,130,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057014.48039,111,1.00055,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,176,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057014.52593,111,1.00104,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,177,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057014.91616,111,1.00083,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,133,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057015.26640,111,1.00029,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,131,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057015.48121,111,1.00082,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,177,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057015.52631,111,1.00038,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,178,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057015.91666,111,1.00050,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,134,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057016.26676,111,1.00036,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,132,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057016.48203,111,1.00082,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,178,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057016.52651,111,1.00020,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,179,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057016.91720,111,1.00054,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,135,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057017.26728,111,1.00052,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,133,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057017.48530,111,1.00327,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,179,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057017.52737,111,1.00086,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,180,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057017.91777,111,1.00057,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,136,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057018.26806,111,1.00078,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,134,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057018.48378,111,0.99848,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,180,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057018.52827,111,1.00090,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,181,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057018.91908,111,1.00131,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,137,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057019.26898,111,1.00092,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,135,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057019.48469,111,1.00091,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,181,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057019.52863,111,1.00036,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,182,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057019.91959,111,1.00051,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,138,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057020.26942,111,1.00044,99,255,4,143,1231,2000,BFP,231,1605056890,0,1,2,136,0,5,16,10000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057020.48506,111,1.00037,32,255,2,148,1121,2000,PIOC,121,1605056837,0,1,1,182,0,4,9,1001,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057020.52957,111,1.00094,23,255,1,148,1111,2000,PIOC,111,1605056836,0,1,1,183,0,4,5,101,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
1605057020.92011,111,1.00052,11,255,3,153,1131,2000,PIOC,131,1605056888,0,1,2,139,0,7,64,1000000,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1
