year,month,day,hour,minute,second,millisecond,UTC,open_CB1-22KV,open_CB2-22KV,open_CB3-22KV,open_CB1-FDR1,open_CB2-FDR2,open_CB-FDR3,open_CB-FDR4,I_FDR1,I_FDR2,I_FDR3,I_FDR4
2021,4,25,15,23,38,269,1619328218.269000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,392,1619328218.392000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,518,1619328218.518000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,636,1619328218.636000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,758,1619328218.758000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,38,888,1619328218.888000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,14,1619328219.014000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,132,1619328219.132000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,259,1619328219.259000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,385,1619328219.385000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,507,1619328219.507000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,629,1619328219.629000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,759,1619328219.759000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,39,885,1619328219.885000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,2,1619328220.002000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,125,1619328220.125000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,251,1619328220.251000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,382,1619328220.382000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,502,1619328220.502000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,628,1619328220.628000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,749,1619328220.749000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,40,870,1619328220.870000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,5,1619328221.005000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,133,1619328221.133000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,261,1619328221.261000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,393,1619328221.393000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,522,1619328221.522000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,644,1619328221.644000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,768,1619328221.768000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,41,899,1619328221.899000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,29,1619328222.029000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,149,1619328222.149000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,276,1619328222.276000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,398,1619328222.398000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,515,1619328222.515000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,636,1619328222.636000,0,0,0,0,0,0,0,26,26,26,26,
2021,4,25,15,23,42,758,1619328222.758000,0,0,0,0,0,0,0,26,26,26,26,
